circuit,time,fpi,wind,gust,percent,total_customers_impacted,residential_customers,commercial_industrial_customers,medical_baseline_customers,other_customers,residential,commercial,medical,other
ANGUS,2021-10-24 13:10:00,1.3792013421197578,9.249419330081867,40.063564372878766,29.836836548651192,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 13:20:00,1.1634835068997735,10.134290150703093,32.20612995670126,32.691258550655135,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 13:30:00,1.2883007468996763,8.95084815091481,36.899038873860206,28.87370371262842,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 13:40:00,1.114124711734814,8.838592930243298,36.19741563852188,28.511590097559026,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 13:50:00,1.209970422412283,9.001990260499273,29.870201752794987,29.03867825967507,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 14:00:00,1.1795163717769868,8.492249566640744,38.00487675022574,27.39435344077659,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 14:10:00,2.0026039352360208,9.770955204496124,46.05022227715487,31.519210337084267,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 14:20:00,2.2720038657760773,9.996130237452489,35.493871217898814,32.24558141113706,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 14:30:00,2.211854281200895,10.177115107439374,35.108838389100306,32.829403572385075,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 14:40:00,2.8953727555632023,11.362925416856369,39.05569085877184,36.65459811889151,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 14:50:00,2.866910521881281,10.17256734843268,31.38843071518377,32.814733382040906,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 15:00:00,2.6723849812929483,10.873247332078629,34.434839335795104,35.07499139380202,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 15:10:00,2.6671148675066547,9.494338538346774,32.64636058320949,30.62689851079605,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 15:20:00,2.513267263084086,7.745514444745634,33.064962552097285,24.9855304669214,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 15:30:00,2.7399870492663183,6.783828902237016,34.70501154321965,21.883319039474248,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 15:40:00,2.668543180928314,5.985117067255373,28.96803649790328,19.30682924921088,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 15:50:00,2.6793672351438578,4.921553575118782,35.19368504122154,15.875979274576718,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 16:00:00,3.1494667488927117,4.287167437058694,29.87351693384946,13.829572377608692,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 16:10:00,3.16084165966632,4.203764188316903,34.78376887912358,13.560529639731945,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 16:20:00,3.745139088973167,4.843926563522905,37.287137862410034,15.625569559751307,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 16:30:00,3.994263041717104,4.154674697224111,30.56533190993335,13.402176442658424,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 16:40:00,4.340312558852256,5.063329483458625,37.69806979366772,16.33332091438266,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 16:50:00,4.318841217351645,5.064245265456379,35.906436095258215,16.33627504985929,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 17:00:00,4.0922448851895545,4.8617619125595,28.673109945128253,15.683102943740325,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 17:10:00,3.5481184614923222,5.304198512021117,40.2479531161243,17.11031778071328,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 17:20:00,2.998148534669296,4.403584200874034,30.49385173512522,14.205110325400112,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 17:30:00,2.58902931850559,4.81208333818136,31.57269516026095,15.522849478004384,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 17:40:00,2.985780074832601,5.430048814193355,29.23184970570005,17.516286497397918,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 17:50:00,3.14871165876978,6.352621864226744,33.079358143803624,20.49232859427982,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 18:00:00,3.533290828079907,5.953816936864798,33.99024004140971,19.20586108666064,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 18:10:00,2.896976991072722,5.450603026452608,34.831901274870546,17.58259040791164,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 18:20:00,2.805020268735833,3.570574428715406,33.45359633572056,11.517982028114211,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 18:30:00,2.643776031152401,3.402547511950243,31.06178425958961,10.975959715968523,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 18:40:00,2.144927397636752,4.187281158476192,39.177837014710505,13.50735857572965,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 18:50:00,2.3050035471646035,4.055073293410678,31.00183738617151,13.080881591647348,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 19:00:00,2.094408910120595,3.4120983301397056,34.25985493749207,11.006768806902276,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 19:10:00,1.88510643218558,3.996021037794732,34.248966642068375,12.890390444499136,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 19:20:00,2.401070583419611,3.0583621735661697,32.69183356021347,9.865684430858613,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 19:30:00,2.258424825282558,3.552164187680325,31.093733889518735,11.4585941538075,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 19:40:00,2.421408508217693,2.277573699676605,32.92751058401097,7.347011934440662,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 19:50:00,1.9326652728236395,2.0622208695783626,33.48288575556017,6.652325385736653,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 20:00:00,1.8096759199941967,1.88850140235062,40.57961902427356,6.091940007582645,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 20:10:00,1.85816912178002,3.7871994741651775,37.2060902903242,12.216772497307025,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 20:20:00,1.8497033792813675,5.061685638637068,28.42664313772999,16.328018189151834,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 20:30:00,2.204053610602527,4.013823263225172,33.230990461847696,12.947816978145717,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 20:40:00,2.429864869165937,3.2426992430124297,32.908342189764525,10.460320138749774,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 20:50:00,2.4890773445565286,3.0495594986172354,34.63401468955482,9.837288705216888,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 21:00:00,2.053072741514368,2.3069373369083017,34.64314023840582,7.441733344865489,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 21:10:00,1.4302565922438384,1.4195129677882856,26.05986191067437,4.579074089639631,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 21:20:00,1.4788975943239786,2.189564765857692,31.517904464129817,7.06311214792804,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 21:30:00,1.2160489020678062,4.2552481613554,33.600477140949074,13.726606972114194,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 21:40:00,0.4879484431379339,4.142576537904447,33.31258809093532,13.36315012227241,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 21:50:00,0.0695323952412259,4.772727634214901,26.303972144464492,15.395895594241615,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 22:00:00,0.2449263571923373,4.741424354793574,29.84835309760059,15.29491727352766,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 22:10:00,0.3755851620799312,4.859405327172907,32.3208566276328,15.675501055396474,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 22:20:00,0.6803249797118791,2.256309051467586,31.09490783064337,7.278416295056729,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 22:30:00,0.2372952825573974,1.934505252453792,28.72689347103182,6.240339524044488,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 22:40:00,0.0,2.1891781049284837,28.62866806269843,7.06186485460801,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 22:50:00,0.0,2.648821157414221,37.175607957213664,8.544584378755552,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 23:00:00,0.0,3.719675130672997,36.05337191831228,11.998952034429024,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 23:10:00,0.3707328381576646,5.303795367820641,33.324166975411366,17.109017315550453,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 23:20:00,0.1311428636973278,6.040762531420411,33.35956470634066,19.486330746517456,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 23:30:00,0.0177431695485724,4.704143894098124,33.93531314910709,15.174657722897171,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 23:40:00,0.2291377817424381,5.338045050965498,32.061161414729945,17.21950016440483,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-24 23:50:00,0.0,5.411392247835175,27.852707719334745,17.456104025274758,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 00:00:00,0.1147965001398315,3.4493372433197704,29.2151106815475,11.12689433328958,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 00:10:00,0.1036912850314109,3.097600340260051,31.049198006273727,9.992259162129196,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 00:20:00,0.0,2.660846304518031,31.02367062163631,8.583375175864616,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 00:30:00,0.0,4.258637563792848,28.40178484526976,13.737540528364026,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 00:40:00,0.0,5.990432896797645,37.17454918413773,19.323977086444017,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 00:50:00,0.0,5.476037126417861,32.687689039726465,17.664635891670518,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 01:00:00,0.4787974793361591,4.651518780220771,39.15405449557623,15.004899291034748,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 01:10:00,0.3181069569262542,5.599336382093823,29.31482483462825,18.062375426109107,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 01:20:00,0.852167947214464,4.880686319967323,31.38088032639755,15.744149419249428,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 01:30:00,0.0,4.808281209587251,30.68270896413592,15.510584547055648,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 01:40:00,0.0,4.850784791887371,35.30461494048411,15.647692877056036,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 01:50:00,0.1482487079358218,5.718361416894454,31.43738268928916,18.44632715127243,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 02:00:00,0.0881529550327634,6.606895395830083,36.14920457994093,21.312565793000267,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 02:10:00,0.7498952791576972,5.221783768543006,38.538079748195074,16.84446376949357,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 02:20:00,0.7182665263360447,4.4109472862311065,34.58645767816886,14.22886221364873,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 02:30:00,1.101129695434965,4.512904156930775,36.92157488053121,14.557755344937984,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 02:40:00,1.3771857294764185,3.724135700542016,25.887954033414054,12.013340969490374,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 02:50:00,1.869533280216169,4.733146453416266,33.701905239569406,15.268214365858924,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 03:00:00,2.3121325569004614,3.112107783310895,31.268193711391312,10.039057365519016,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 03:10:00,2.2622770903371405,3.1858172281154817,32.0734402344547,10.276829768114457,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 03:20:00,2.57037416097717,3.5793329952496094,26.810434090738248,11.546235468547126,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 03:30:00,2.1902746990264386,2.721091361365472,32.893737247630376,8.777714068920876,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 03:40:00,2.204725635171943,1.8876061106311552,31.053702520799742,6.08905196977792,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 03:50:00,2.553599556464764,2.663291277585103,35.909125085207016,8.591262185758398,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 04:00:00,3.0088335941598183,3.4030024794289457,28.296851671655723,10.9774273529966,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 04:10:00,2.854907921869257,3.594332767135379,31.811116691657016,11.594621829468965,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 04:20:00,2.4048848949631387,3.827970064505717,34.11824423801155,12.348290530663602,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 04:30:00,3.008781887677093,3.054012196480956,32.01012769668695,9.851652246712762,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 04:40:00,2.644714926585364,3.655767054743759,36.34802682811575,11.792796950786318,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 04:50:00,2.325526865132112,1.8504366909135408,27.534626066489366,5.969150615850131,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 05:00:00,2.2496376541795184,1.2167322949385193,29.46464360799715,3.924942886898449,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 05:10:00,2.287289033987564,3.020945622151689,29.425565098371656,9.744985877908675,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 05:20:00,2.374880340668193,2.674909605413686,35.5874656031765,8.628740662624793,26.0,25.0,1.0,0.0,0.0,True,True,False,False
ANGUS,2021-10-25 05:30:00,2.350237084276967,1.956414616727904,29.1986477095659,6.3110148926706575,26.0,25.0,1.0,0.0,0.0,True,True,False,False
VIENTO,2021-10-23 12:00:00,0.1184324881414695,0.0,30.901438916931944,0.6717704112376509,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 12:10:00,0.8629339939476989,0.67518954919711,26.502251785003576,2.1780308038616454,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 12:20:00,1.1470992690723507,1.6172839870651317,28.210835085216896,5.217045119564941,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 12:30:00,1.7830890712101848,2.1059611187209986,32.08259103526907,6.793422963616125,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 12:40:00,2.1328965033099663,2.316552159565901,31.382626398032563,7.472748901825488,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 12:50:00,2.4404549384294247,1.645697769547636,28.27480451319767,5.3087024824117295,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 13:00:00,1.658087896335526,2.63454241672042,34.683673030907705,8.498523924904582,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 13:10:00,2.023852100809272,3.8078358822518665,42.70279582552104,12.283341555651182,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 13:20:00,2.409174945492035,4.377564987919145,31.1852607014995,14.12117738038434,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 13:30:00,2.7502147446366823,3.786014480334656,30.51239445226197,12.212949936563406,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 13:40:00,3.0202784243103773,3.4634243927680703,32.197140009567754,11.172336750864744,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 13:50:00,3.0964244370745777,2.6145653971503515,30.37218179732572,8.434081926291457,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 14:00:00,2.962036916037305,3.219625621995758,32.126125788040795,10.385889103212124,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 14:10:00,2.6990993148061664,3.796117707168728,35.63703639010013,12.245540990866864,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 14:20:00,2.751688725428876,4.553396155782917,40.60230323882151,14.688374696073923,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 14:30:00,2.966844239740083,4.597899673322108,33.79444123240776,14.831934430071318,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 14:40:00,3.163822102282308,4.317772692605598,34.120144291186655,13.928299008405157,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 14:50:00,3.2590993459175563,3.064450573239428,33.8712721705957,9.885324429804603,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 15:00:00,4.119600470220699,4.082964543684291,35.24082094298045,13.17085336672352,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 15:10:00,4.568084504070149,3.6637441121238887,34.95095776603504,11.818529393948028,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 15:20:00,5.18292861411565,3.563474052718236,28.788442811444227,11.495077589413665,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 15:30:00,5.64300189046089,3.2059718586017136,37.33794770692383,10.341844705166816,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 15:40:00,5.653960751085986,2.821089807359796,30.4729381242921,9.100289701160632,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 15:50:00,5.573119159426759,2.441738184829928,30.60327255672489,7.8765747897739615,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 16:00:00,5.979479080236499,0.8437896573424026,35.76168804866458,2.7219021204593634,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 16:10:00,6.805749689632259,0.0,27.04951155473295,0.5880328598854989,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 16:20:00,7.110715632664348,0.0,29.73281431692832,0.6463655286288764,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 16:30:00,6.780870003246236,1.7485455525017328,28.978230677173407,5.640469524199139,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 16:40:00,6.649524941227665,1.215605690407152,30.038671504250438,3.921308678732748,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 16:50:00,6.642683506722368,1.9987815647230205,37.53049127513762,6.447682466848454,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 17:00:00,6.009930415101798,3.066059326332441,26.10628482115301,9.890513955911102,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 17:10:00,5.775725432568671,3.053309433585271,27.77210903501803,9.849385269629906,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 17:20:00,4.88530762896865,2.596624284106672,31.09808003662228,8.376207368086035,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 17:30:00,4.855892158112324,2.2626827426923914,28.5451023206848,7.2989765893302945,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 17:40:00,5.252116127884365,1.19802477917479,28.970778171938534,3.8645960618541615,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 17:50:00,4.892317555470809,1.2514023439511872,35.534884371399635,4.0367817546812494,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 18:00:00,4.900192777255133,2.068881131110049,32.08169590853659,6.673810100354996,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 18:10:00,5.127753054664069,2.635142564986265,32.79735549898584,8.50045988705247,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 18:20:00,4.493814048398562,0.8994477473119886,31.402900182081627,2.9014443461677053,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 18:30:00,4.152742694528454,0.2725928398434705,31.55707703356912,0.8793317414305499,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 18:40:00,4.262880025247662,0.937284213214534,29.91031964006086,3.023497461982368,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 18:50:00,4.5612710640218666,1.3884708568191044,25.17747404128546,4.478938247803563,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 19:00:00,3.9958445796188617,1.8410624748561888,25.31818651089757,5.938911209213512,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 19:10:00,4.448681859678766,0.9513592265351783,32.34657707946121,3.06890073075864,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 19:20:00,3.660574707770253,0.672478086868626,28.902650571998635,2.169284151189116,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 19:30:00,3.93061354751776,1.6446884046627406,33.79462010716133,5.305446466654002,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 19:40:00,4.332547730243117,0.5555156308470275,24.6175916375643,1.791985905958153,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 19:50:00,3.812361438750048,0.0,30.052472048857645,0.6533146097577749,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 20:00:00,4.429761387751077,0.9262572952843844,33.822460162978906,2.987926758981885,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 20:10:00,4.370717853962951,1.4386920723220584,35.95262535817565,4.640942168780834,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 20:20:00,4.674947743185199,2.1202822140425583,27.331640003912945,6.839620045298575,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 20:30:00,4.071505511339412,2.225565450272072,30.98458157100215,7.1792433879744255,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 20:40:00,3.92442352563056,2.5493473910060587,26.979202395597447,8.223701261309866,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 20:50:00,4.514676068289802,3.8225032269500447,29.645653996145438,12.330655570806597,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 21:00:00,5.048943805002429,2.822632766995317,31.51091774989511,9.105266990307475,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 21:10:00,4.670521725455171,4.153069683377403,31.5452576913378,13.396998978636784,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 21:20:00,4.907329618163724,5.3331616384004645,36.48772038304608,17.203747220646658,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 21:30:00,4.143488798156066,6.419798036506553,32.414019436625814,20.70902592421469,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 21:40:00,4.274309098836584,5.734080943421558,33.74319589924121,18.497035301359865,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 21:50:00,4.102113951696218,5.025728931966503,45.025555952548814,16.21202881279517,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 22:00:00,4.709124518800342,6.540701140297859,33.605958754215905,21.099035936444707,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 22:10:00,4.868176869578549,6.934019100562636,38.09044681181014,22.36780355020205,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 22:20:00,5.410836195881249,7.03884393390512,40.71525088643818,22.705948173887485,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 22:30:00,6.41811202910227,8.72104240445773,36.38186661986372,28.13239485308945,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 22:40:00,6.3680998732162974,8.19076898835247,31.480559770128902,26.42183544629829,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 22:50:00,6.365524334185305,7.453009526767834,31.81349365404687,24.04196621538011,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 23:00:00,6.104974438168374,8.321113020392957,38.91002050816605,26.84230006578373,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 23:10:00,5.825573412929998,7.799051872269081,39.86377309570489,25.15823184602929,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 23:20:00,5.734310851241925,9.193544003203934,28.39999152696277,29.656593558722367,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 23:30:00,5.603105032108856,10.159786740009713,36.8453079058723,32.77350561293456,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 23:40:00,5.23842349824502,10.30630067510478,27.87160514915199,33.24613121001542,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-23 23:50:00,5.101195541797353,9.689142596690804,36.47814218086254,31.255298699002594,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-24 00:00:00,5.2107150215737565,8.458018047929142,31.57948291640755,27.2839291868682,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
VIENTO,2021-10-24 00:10:00,4.501063504544813,6.726969112909042,38.416463094842335,21.69990036422272,3105.0,2900.0,114.0,74.0,0.0,True,True,True,False
