Date,Julian,Hour,Station,Standard,ZipCodes,Scope,HlyAirTmp (F),HlyDewPnt (F),HlyEto (in),HlyNetRad (Ly/day),HlyAsceEto (in),HlyAsceEtr (in),HlyPrecip (in),HlyRelHum (%),HlyResWind (MPH),HlySoilTmp (F),HlySolRad (Ly/day),HlyVapPres (mBars),HlyWindDir (°),HlyWindSpd (MPH)
2021-01-15,15,2100,198,english,93060,hourly,61.1,31.1,0,-126,0,,0,32,2,58.2,0,5.9,333,2.3
2021-01-15,15,2200,198,english,93060,hourly,56,33.1,0,-119,0,,0,42,1.3,58.1,0,6.4,326,1.9
2021-01-15,15,2300,198,english,93060,hourly,56.7,31.4,0,-122,0,,0,38,1.2,57.9,0,6,342,2.1
2021-01-15,15,2400,198,english,93060,hourly,57.2,30.7,0,-123,0,,0,36,2.6,57.7,0,5.8,41,3.3
2021-01-16,16,0100,198,english,93060,hourly,56.7,30.9,0,-112,0,,0,37,2.1,57.3,0,5.8,82,2.7
2021-01-16,16,0200,198,english,93060,hourly,57.2,29.8,0,-113,0,,0,35,2.5,57,0,5.6,63,3.4
2021-01-16,16,0300,198,english,93060,hourly,56.3,29.6,0,-113,0,,0,36,1.3,56.7,0,5.5,36,2.9
2021-01-16,16,0400,198,english,93060,hourly,54.5,30,0,-111,0,,0,39,1.4,56.4,0,5.6,4,2.3
2021-01-16,16,0500,198,english,93060,hourly,55.8,29.1,0,-113,0,,0,36,2.6,56.1,0,5.4,40,3.2
2021-01-16,16,0600,198,english,93060,hourly,54.5,28.7,0,-112,0,,0,37,2.2,55.9,0,5.4,11,2.6
2021-01-16,16,0700,198,english,93060,hourly,53.4,29.3,0,-110,0,,0,39,2.6,55.6,1,5.5,101,3
2021-01-16,16,0800,198,english,93060,hourly,58.5,28.4,0,-63,0,,0,32,2.4,55.3,83,5.3,97,3
2021-01-16,16,0900,198,english,93060,hourly,65.4,31.8,0.01,158,0.01,,0,28,3,55,476,6.1,80,3.7
2021-01-16,16,1000,198,english,93060,hourly,76.1,31.7,0.01,334,0.01,,0,20,3.5,54.8,753,6,47,4
2021-01-16,16,1100,198,english,93060,hourly,83.4,28.1,0.02,488,0.02,,0,13,6.9,54.7,1005,5.2,37,7.3
2021-01-16,16,1200,198,english,93060,hourly,86.6,24.8,0.02,571,0.03,,0,11,9.5,54.9,1138,4.6,74,10
2021-01-16,16,1300,198,english,93060,hourly,87.6,25.4,0.02,587,0.03,,0,10,8.4,55.3,1179,4.7,69,9.3
2021-01-16,16,1400,198,english,93060,hourly,87.7,24.4,0.02,513,0.03,,0,10,10.5,56,1074,4.5,73,10.9
2021-01-16,16,1500,198,english,93060,hourly,86.8,22.7,0.02,366,0.02,,0,10,12.8,56.7,853,4.2,79,13.2
2021-01-16,16,1600,198,english,93060,hourly,85.6,23.3,0.02,176,0.02,,0,10,12.2,57.5,538,4.3,76,12.6
2021-01-16,16,1700,198,english,93060,hourly,83.3,23.9,0.01,-61,0.01,,0,11,8.7,58.2,133,4.4,78,9
2021-01-16,16,1800,198,english,93060,hourly,80.8,24.1,0,-141,0.01,,0,12,6,58.7,6,4.4,67,6.7
2021-01-16,16,1900,198,english,93060,hourly,77.9,24.9,0,-141,0.01,,0,14,7.3,59,1,4.6,34,7.6
2021-01-16,16,2000,198,english,93060,hourly,78.9,25.6,0,-141,0.01,,0,14,6.9,59.2,1,4.7,28,7.7
2021-01-16,16,2100,198,english,93060,hourly,79.1,26.8,0.01,-139,0.01,,0,15,7.7,59.3,2,4.9,45,8
2021-01-16,16,2200,198,english,93060,hourly,77.5,27.1,0.01,-138,0.01,,0,16,8.1,59.3,2,5,27,8.6
2021-01-16,16,2300,198,english,93060,hourly,75.6,26.8,0.01,-136,0.01,,0,16,8.6,59.3,1,4.9,15,8.9
2021-01-16,16,2400,198,english,93060,hourly,76.5,25.4,0.01,-139,0.01,,0,15,8.5,59.3,1,4.7,28,8.7
2021-01-17,17,0100,198,english,93060,hourly,78.5,23.3,0.01,-136,0.01,,0,13,9.1,59.2,1,4.3,53,10
2021-01-17,17,0200,198,english,93060,hourly,77.9,22.4,0.01,-137,0.01,,0,13,8.6,59.2,2,4.1,45,9.3
2021-01-17,17,0300,198,english,93060,hourly,76.2,22.8,0.01,-135,0.01,,0,14,9.2,59.1,0,4.2,36,9.6
2021-01-17,17,0400,198,english,93060,hourly,75.5,23.2,0.01,-134,0.01,,0,14,8.1,59.1,0,4.2,36,8.8
2021-01-17,17,0500,198,english,93060,hourly,74.6,23.3,0.01,-133,0.01,,0,15,7.8,59,0,4.3,31,8.5
2021-01-17,17,0600,198,english,93060,hourly,76.6,22.5,0.01,-136,0.01,,0,13,7.5,59,0,4.1,38,8
2021-01-17,17,0700,198,english,93060,hourly,73.7,23.5,0,-130,0.01,,0,15,6.9,58.9,2,4.3,18,7.5
2021-01-17,17,0800,198,english,93060,hourly,71.5,24.8,0.01,-74,0,,0,17,6.9,58.9,86,4.5,16,7.2
2021-01-17,17,0900,198,english,93060,hourly,77.5,23.2,0.01,145,0.01,,0,13,8.3,58.8,471,4.2,53,9
2021-01-17,17,1000,198,english,93060,hourly,80.7,22.2,0.02,342,0.02,,0,11,11.1,58.7,810,4.1,72,11.8
2021-01-17,17,1100,198,english,93060,hourly,82.3,22.7,0.02,499,0.02,,0,11,12.1,58.7,1070,4.2,77,12.6
2021-01-17,17,1200,198,english,93060,hourly,83.9,23.4,0.02,582,0.03,,0,11,10.6,58.9,1214,4.3,75,11.1
2021-01-17,17,1300,198,english,93060,hourly,85.7,22.8,0.02,575,0.03,,0,10,9.5,59.3,1234,4.2,83,10
2021-01-17,17,1400,198,english,93060,hourly,86.6,21.8,0.02,511,0.02,,0,9,8.6,59.7,1121,4,85,8.9
2021-01-17,17,1500,198,english,93060,hourly,87.4,22.3,0.01,373,0.02,,0,9,4.1,60.3,887,4.1,92,5
2021-01-17,17,1600,198,english,93060,hourly,85.5,27,0.01,186,0.01,,0,12,1,60.9,556,5,134,3.4
2021-01-17,17,1700,198,english,93060,hourly,78.5,30.3,0,-48,0,,0,17,2.8,61.6,141,5.7,181,3.1
2021-01-17,17,1800,198,english,93060,hourly,68.5,39.3,0,-114,0,,0,34,2.8,62.1,6,8.2,296,3
2021-01-17,17,1900,198,english,93060,hourly,60.8,40.6,0,-111,0,,0,47,1.2,62.4,0,8.6,328,1.6
2021-01-17,17,2000,198,english,93060,hourly,55.3,37.3,0,-111,0,,0,51,2.1,62.4,0,7.6,327,2.4
2021-01-17,17,2100,198,english,93060,hourly,53.8,34.7,0,-113,0,,0,48,0.9,62.3,0,6.8,341,1.5
2021-01-17,17,2200,198,english,93060,hourly,52.2,34.3,0,-112,0,,0,50,1.6,62,0,6.7,340,2.2
2021-01-17,17,2300,198,english,93060,hourly,54.5,32.3,0,-116,0,,0,43,3,61.7,0,6.2,355,3.3
2021-01-17,17,2400,198,english,93060,hourly,53.8,30.5,0,-118,0,,0,41,1.9,61.3,0,5.7,38,2.5
2021-01-18,18,0100,198,english,93060,hourly,53.2,28.5,0,-106,0,,0,38,1.7,60.9,0,5.3,44,2.5
2021-01-18,18,0200,198,english,93060,hourly,54.2,27.5,0,-108,0,,0,35,2.9,60.5,0,5.1,22,3.1
2021-01-18,18,0300,198,english,93060,hourly,55.2,26.7,0,-110,0,,0,33,3.2,60.1,0,4.9,74,3.5
2021-01-18,18,0400,198,english,93060,hourly,53.2,27,0,-108,0,,0,36,3.6,59.7,0,5,78,3.8
2021-01-18,18,0500,198,english,93060,hourly,52.4,26.7,0,-108,0,,0,37,4.1,59.3,0,4.9,88,4.3
2021-01-18,18,0600,198,english,93060,hourly,52.4,25.9,0,-109,0,,0,35,3.8,58.9,0,4.8,86,4.2
2021-01-18,18,0700,198,english,93060,hourly,50.7,26.1,0,-107,0,,0,38,2.2,58.5,1,4.8,82,3.5
2021-01-18,18,0800,198,english,93060,hourly,53.4,25.7,0,-54,0,,0,34,2.9,58.2,88,4.7,0,3.4
2021-01-18,18,0900,198,english,93060,hourly,58.7,29.9,0,160,0.01,,0,33,1.8,57.8,467,5.6,200,2.6
2021-01-18,18,1000,198,english,93060,hourly,72.2,28.4,0.01,357,0.02,,0,20,5.5,57.5,809,5.3,71,8
2021-01-18,18,1100,198,english,93060,hourly,78.5,25.3,0.02,510,0.02,,0,14,12.3,57.3,1065,4.6,77,13
2021-01-18,18,1200,198,english,93060,hourly,80.2,26.4,0.02,599,0.02,,0,14,10.4,57.4,1207,4.9,74,11.2
2021-01-18,18,1300,198,english,93060,hourly,80.7,26.3,0.02,604,0.03,,0,14,11.8,57.7,1228,4.8,79,12.3
2021-01-18,18,1400,198,english,93060,hourly,80.9,26,0.02,533,0.03,,0,13,12.7,58.2,1118,4.8,80,13.2
2021-01-18,18,1500,198,english,93060,hourly,81.3,25.7,0.02,387,0.02,,0,13,10.8,58.8,885,4.7,76,11.2
2021-01-18,18,1600,198,english,93060,hourly,80.4,25.3,0.01,191,0.02,,0,13,10.2,59.4,559,4.6,93,10.5
2021-01-18,18,1700,198,english,93060,hourly,78.9,23.9,0.01,-50,0.01,,0,13,7.6,59.9,150,4.4,93,8.3
2021-01-18,18,1800,198,english,93060,hourly,72.1,32.5,0,-124,0,,0,23,0.3,60.3,6,6.2,108,4.7
2021-01-18,18,1900,198,english,93060,hourly,61.4,39.2,0,-112,0,,0,44,1.5,60.6,0,8.1,311,2.4
2021-01-18,18,2000,198,english,93060,hourly,56,38.6,0,-109,0,,0,52,0.5,60.7,0,7.9,268,2
2021-01-18,18,2100,198,english,93060,hourly,53.4,34.7,0,-111,0,,0,49,1.3,60.6,0,6.8,330,2.1
2021-01-18,18,2200,198,english,93060,hourly,52.3,33,0,-112,0,,0,48,2.3,60.4,0,6.4,327,2.6
2021-01-18,18,2300,198,english,93060,hourly,53.6,30.4,0,-116,0,,0,41,2.2,60.2,0,5.7,342,3.3
2021-01-18,18,2400,198,english,93060,hourly,48,32.1,0,-110,0,,0,54,0.7,59.8,0,6.1,275,2.5
2021-01-19,19,0100,198,english,93060,hourly,46,33.2,0,-80,0,,0,61,1.1,59.5,0,6.4,344,1.8
2021-01-19,19,0200,198,english,93060,hourly,44.3,35.9,0,-77,0,,0,72,0.9,59.1,0,7.1,311,2.5
2021-01-19,19,0300,198,english,93060,hourly,46.3,37.7,0,-77,0,,0,72,1.4,58.7,0,7.7,289,3.8
2021-01-19,19,0400,198,english,93060,hourly,63.8,15,0.01,-109,0.01,,0,15,10.6,58.3,0,3,66,12.4
2021-01-19,19,0500,198,english,93060,hourly,63.4,12.8,0.01,-111,0.01,,0,14,13.5,57.9,0,2.7,69,14.7
2021-01-19,19,0600,198,english,93060,hourly,61.4,14.8,0.01,-107,0.01,,0,16,14,57.6,0,3,61,15.3
2021-01-19,19,0700,198,english,93060,hourly,60.3,13.5,0.01,-108,0.01,,0,16,14.6,57.3,0,2.8,61,15.8
2021-01-19,19,0800,198,english,93060,hourly,60.2,10.4,0.01,-65,0.01,,0,14,17.5,57.1,63,2.4,63,18.5
2021-01-19,19,0900,198,english,93060,hourly,60.5,10.8,0.01,129,0.02,,0,14,18.9,56.9,409,2.5,65,20.8
2021-01-19,19,1000,198,english,93060,hourly,61,11.9,0.02,267,0.02,,0,14,18.6,56.8,622,2.6,65,20
2021-01-19,19,1100,198,english,93060,hourly,63.2,13.4,0.02,545,0.02,,0,14,18.1,56.7,1238,2.8,64,19.6
2021-01-19,19,1200,198,english,93060,hourly,64.6,13.1,0.02,601,0.02,,0,13,18.5,56.7,1318,2.7,61,20.1
2021-01-19,19,1300,198,english,93060,hourly,65.7,12.3,0.03,606,0.02,,0,12,20.3,56.8,1230,2.7,65,21.5
2021-01-19,19,1400,198,english,93060,hourly,65.5,12.6,0.02,412,0.02,,0,13,19.3,57,843,2.7,73,20.8
2021-01-19,19,1500,198,english,93060,hourly,65.8,13.1,0.02,390,0.02,,0,13,18.8,57.3,895,2.8,69,20.3
2021-01-19,19,1600,198,english,93060,hourly,65.8,14.3,0.02,187,0.02,,0,13,17.2,57.5,533,2.9,66,18.8
2021-01-19,19,1700,198,english,93060,hourly,64.9,15.6,0.01,-27,0.01,,0,15,14.9,57.7,160,3.1,58,16.1
2021-01-19,19,1800,198,english,93060,hourly,64,16.4,0.01,-125,0.01,,0,16,12.8,57.8,6,3.2,45,14.2
2021-01-19,19,1900,198,english,93060,hourly,64.1,18.1,0.01,-128,0.01,,0,17,13.9,57.9,0,3.4,58,15
2021-01-19,19,2000,198,english,93060,hourly,62.4,24.9,0.01,-118,0.01,,0,24,17.3,57.8,0,4.6,67,18.1
2021-01-19,19,2100,198,english,93060,hourly,60.5,29.8,0.01,-111,0,,0,31,17.3,57.7,0,5.6,71,18.4
2021-01-19,19,2200,198,english,93060,hourly,61.5,27.1,0.01,-114,0,,0,27,11.6,57.6,0,5,62,12.5
2021-01-19,19,2300,198,english,93060,hourly,62.9,23.8,0.01,-119,0,,0,22,11.2,57.5,0,4.4,64,11.9
2021-01-19,19,2400,198,english,93060,hourly,63.8,21.5,0.01,-123,0.01,,0,20,12.1,57.4,0,4,67,12.9
2021-01-20,20,0100,198,english,93060,hourly,64.1,19.8,0.01,-118,0,,0,18,9.5,57.3,0,3.7,52,10.4
2021-01-20,20,0200,198,english,93060,hourly,64,19.1,0.01,-119,0,,0,18,9.6,57.2,0,3.6,42,10.2
2021-01-20,20,0300,198,english,93060,hourly,64.1,19.2,0.01,-119,0,,0,18,9.3,57.1,0,3.6,48,10.4
2021-01-20,20,0400,198,english,93060,hourly,63.6,19.7,0,-118,0,,0,18,9.1,57,0,3.7,47,9.7
2021-01-20,20,0500,198,english,93060,hourly,63.7,21.1,0,-117,0,,0,19,8.9,56.9,0,3.9,51,9.8
2021-01-20,20,0600,198,english,93060,hourly,63.5,22.6,0,-115,0,,0,21,9.2,56.8,0,4.1,46,10.1
2021-01-20,20,0700,198,english,93060,hourly,64,23.7,0.01,-114,0,,0,21,9.9,56.7,0,4.3,45,11
2021-01-20,20,0800,198,english,93060,hourly,65.5,25.8,0.01,-55,0.01,,0,22,13.3,56.6,90,4.7,44,14
2021-01-20,20,0900,198,english,93060,hourly,67.3,26.5,0.01,153,0.01,,0,21,12.9,56.6,456,4.9,53,14
2021-01-20,20,1000,198,english,93060,hourly,68.5,29.6,0.02,359,0.02,,0,23,14,56.5,794,5.6,50,14.8
2021-01-20,20,1100,198,english,93060,hourly,70.6,32.6,0.02,526,0.02,,0,24,13.4,56.6,1050,6.3,63,14.4
2021-01-20,20,1200,198,english,93060,hourly,72.1,32,0.02,620,0.02,,0,23,12.8,56.8,1198,6.1,66,13.8
2021-01-20,20,1300,198,english,93060,hourly,72.9,32,0.02,631,0.02,,0,22,14,57.1,1220,6.1,71,14.7
2021-01-20,20,1400,198,english,93060,hourly,73.2,31,0.02,556,0.02,,0,21,14.1,57.5,1115,5.9,70,14.6
2021-01-20,20,1500,198,english,93060,hourly,74.2,30.3,0.02,406,0.02,,0,20,10.6,58,886,5.7,58,11.3
2021-01-20,20,1600,198,english,93060,hourly,73.8,31.1,0.01,207,0.02,,0,21,10.1,58.5,561,5.9,64,11.4
2021-01-20,20,1700,198,english,93060,hourly,72.4,31.3,0.01,-22,0.01,,0,22,9.5,59,161,5.9,55,10.4
2021-01-20,20,1800,198,english,93060,hourly,70.6,31.4,0,-120,0,,0,23,7.9,59.3,6,6,49,8.6
2021-01-20,20,1900,198,english,93060,hourly,68.2,32.6,0,-121,0,,0,27,4.6,59.5,0,6.3,53,5
2021-01-20,20,2000,198,english,93060,hourly,65,33.8,0,-117,0,,0,31,3.4,59.6,0,6.6,8,3.8
2021-01-20,20,2100,198,english,93060,hourly,61.5,34,0,-114,0,,0,35,4,59.6,0,6.6,353,4.3
2021-01-20,20,2200,198,english,93060,hourly,56.8,34.3,0,-110,0,,0,43,1.5,59.5,0,6.7,350,2.9
2021-01-20,20,2300,198,english,93060,hourly,53.8,35,0,-107,0,,0,49,2.1,59.3,0,6.9,7,2.4
2021-01-20,20,2400,198,english,93060,hourly,51.7,34.5,0,-106,0,,0,52,0.5,59.1,0,6.8,337,2.2
2021-01-21,21,0100,198,english,93060,hourly,51.7,34.4,0,-98,0,,0,51,1,58.8,0,6.7,322,3.1
2021-01-21,21,0200,198,english,93060,hourly,47,35,0,-94,0,,0,63,0.9,58.5,0,6.9,9,2.2
2021-01-21,21,0300,198,english,93060,hourly,45.8,35.3,0,-93,0,,0,67,0.9,58.2,0,7,296,2.3
2021-01-21,21,0400,198,english,93060,hourly,44.6,35.8,0,-92,0,,0,71,1.6,57.8,0,7.1,328,2.3
2021-01-21,21,0500,198,english,93060,hourly,43.9,36,0,-91,0,,0,73,1.7,57.5,0,7.2,323,2.2
2021-01-21,21,0600,198,english,93060,hourly,44.6,36,0,-92,0,,0,71,0.6,57.2,0,7.2,321,1.5
2021-01-21,21,0700,198,english,93060,hourly,43.9,35.6,0,-91,0,,0,72,1.4,56.9,1,7.1,289,1.6
2021-01-21,21,0800,198,english,93060,hourly,48.7,36.7,0,-33,0,,0,63,1.9,56.5,96,7.4,19,2.6
2021-01-21,21,0900,198,english,93060,hourly,59,36.5,0.01,170,0.01,,0,43,6.7,56.2,472,7.3,32,6.9
2021-01-21,21,1000,198,english,93060,hourly,64.2,37.2,0.01,376,0.01,,0,37,5.7,55.9,812,7.5,44,6.2
2021-01-21,21,1100,198,english,93060,hourly,68.9,37.7,0.01,542,0.01,,0,32,1.8,55.8,1072,7.7,91,4.2
2021-01-21,21,1200,198,english,93060,hourly,72,37.3,0.02,635,0.02,,0,28,4,56,1222,7.5,192,4.8
2021-01-21,21,1300,198,english,93060,hourly,72.7,36.2,0.02,642,0.02,,0,26,4.7,56.4,1233,7.2,187,5.7
2021-01-21,21,1400,198,english,93060,hourly,72.8,36.9,0.02,571,0.02,,0,27,4.7,57,1138,7.4,174,5.5
2021-01-21,21,1500,198,english,93060,hourly,71.7,36.9,0.01,424,0.01,,0,28,4.5,57.9,910,7.4,180,5.1
2021-01-21,21,1600,198,english,93060,hourly,69.1,38.3,0.01,225,0.01,,0,32,5,59,584,7.8,183,5.5
2021-01-21,21,1700,198,english,93060,hourly,65.2,38.6,0,-6,0,,0,37,3.6,59.6,171,7.9,186,4
2021-01-21,21,1800,198,english,93060,hourly,59.3,41.8,0,-105,0,,0,52,1.4,59.9,6,9,213,2.4
2021-01-21,21,1900,198,english,93060,hourly,53.8,43.5,0,-104,0,,0,68,2.5,60,0,9.6,320,2.7
2021-01-21,21,2000,198,english,93060,hourly,49.4,41,0,-103,0,,0,73,1.1,59.9,0,8.7,20,1.3
2021-01-21,21,2100,198,english,93060,hourly,46.5,38.9,0,-104,0,,0,75,0.9,59.6,0,8.1,308,1.4
2021-01-21,21,2200,198,english,93060,hourly,45.7,37.9,0,-104,0,,0,74,1.9,59.3,0,7.7,6,2.1
2021-01-21,21,2300,198,english,93060,hourly,44.9,37.5,0,-104,0,,0,75,1.6,58.9,0,7.6,16,2
2021-01-21,21,2400,198,english,93060,hourly,42.7,36.7,0,-103,0,,0,79,0.6,58.5,0,7.4,56,1.2
2020-11-29,334,0100,217,english,"91360, 91362, 93021, 93065",hourly,59.5,14.4,0,-141,0,,0,17,5.4,61.2,0,2.9,73,5.6
2020-11-29,334,0200,217,english,"91360, 91362, 93021, 93065",hourly,60.1,14.5,0,-141,0,,0,16,5.9,61.3,0,2.9,64,6.2
2020-11-29,334,0300,217,english,"91360, 91362, 93021, 93065",hourly,59.3,14.3,0,-141,0,,0,17,3.9,61.2,0,2.9,76,4.2
2020-11-29,334,0400,217,english,"91360, 91362, 93021, 93065",hourly,58.1,14.8,0,-139,0,,0,18,2.6,61.2,0,3,64,3.2
2020-11-29,334,0500,217,english,"91360, 91362, 93021, 93065",hourly,55.1,16,0,-134,0,,0,21,1.2,61.1,0,3.1,333,2.5
2020-11-29,334,0600,217,english,"91360, 91362, 93021, 93065",hourly,59.7,14.6,0,-141,0,,0,17,4.2,61,0,2.9,89,4.9
2020-11-29,334,0700,217,english,"91360, 91362, 93021, 93065",hourly,58.6,14.1,0,-136,0,,0,17,3.3,60.9,6,2.9,116,3.8
2020-11-29,334,0800,217,english,"91360, 91362, 93021, 93065",hourly,61.6,15.9,0,-36,0,,0,17,4.8,60.8,142,3.1,95,5.5
2020-11-29,334,0900,217,english,"91360, 91362, 93021, 93065",hourly,65.9,17.2,0.01,201,0.01,,0,15,5.7,60.6,589,3.3,79,6.4
2020-11-29,334,1000,217,english,"91360, 91362, 93021, 93065",hourly,69.8,17.4,0.01,384,0.02,,0,13,5.5,60.5,913,3.3,82,6.9
2020-11-29,334,1100,217,english,"91360, 91362, 93021, 93065",hourly,73.3,18.1,0.02,497,0.02,,0,12,6.2,60.4,1137,3.4,56,7.3
2020-11-29,334,1200,217,english,"91360, 91362, 93021, 93065",hourly,75.6,18.1,0.02,524,0.02,,0,11,5.7,60.2,1247,3.4,66,6.8
2020-11-29,334,1300,217,english,"91360, 91362, 93021, 93065",hourly,76.7,17.4,0.02,503,0.02,,0,11,5.4,60.1,1223,3.3,75,6.5
2020-11-29,334,1400,217,english,"91360, 91362, 93021, 93065",hourly,77.3,17,0.01,394,0.02,,0,10,5.3,60,1073,3.3,70,6.3
2020-11-29,334,1500,217,english,"91360, 91362, 93021, 93065",hourly,76.9,15.9,0.01,232,0.02,,0,10,5.6,59.9,843,3.1,49,6.7
2020-11-29,334,1600,217,english,"91360, 91362, 93021, 93065",hourly,75.5,15.1,0,3,0.01,,0,10,4.4,59.9,493,3,61,5.4
2020-11-29,334,1700,217,english,"91360, 91362, 93021, 93065",hourly,66.7,29.7,0,-144,0,,0,25,0.3,60,70,5.6,146,2.9
2020-11-29,334,1800,217,english,"91360, 91362, 93021, 93065",hourly,55.3,31.6,0,-171,0,,0,40,3.2,60.1,0,6,1,3.3
2020-11-29,334,1900,217,english,"91360, 91362, 93021, 93065",hourly,52.8,30.4,0,-170,0,,0,42,3.2,60.3,0,5.7,3,3.3
2020-11-29,334,2000,217,english,"91360, 91362, 93021, 93065",hourly,52.1,28.7,0,-172,0,,0,40,2.6,60.5,0,5.3,355,2.9
2020-11-29,334,2100,217,english,"91360, 91362, 93021, 93065",hourly,52.9,26.5,0,-176,0,,0,36,2.4,60.6,0,4.9,358,2.8
2020-11-29,334,2200,217,english,"91360, 91362, 93021, 93065",hourly,55.7,23,0,-186,0,,0,28,2.7,60.8,0,4.2,359,3
2020-11-29,334,2300,217,english,"91360, 91362, 93021, 93065",hourly,58.8,20,0,-196,0,,0,22,1.6,61,0,3.7,4,2.6
2020-11-29,334,2400,217,english,"91360, 91362, 93021, 93065",hourly,60.2,19.1,0,-200,0,,0,20,0.7,61.1,0,3.6,12,2
2020-12-04,339,0100,251,english,"92346, 92374",hourly,40.9,18,0,-108,0,,0,39,2.2,53,0,3.4,81,2.8
2020-12-04,339,0200,251,english,"92346, 92374",hourly,39.7,18.5,0,-106,0,,0,42,2,52.8,0,3.5,76,2.7
2020-12-04,339,0300,251,english,"92346, 92374",hourly,38.6,19.1,0,-105,0,,0,45,2,52.6,0,3.6,74,2.5
2020-12-04,339,0400,251,english,"92346, 92374",hourly,39,18,0,-106,0,,0,42,2.5,52.4,0,3.4,74,3
2020-12-04,339,0500,251,english,"92346, 92374",hourly,38.3,18.3,0,-106,0,,0,44,2.1,52.2,0,3.4,72,2.7
2020-12-04,339,0600,251,english,"92346, 92374",hourly,38,17.8,0,-106,0,,0,43,1.9,52,0,3.4,72,2.7
2020-12-04,339,0700,251,english,"92346, 92374",hourly,38.5,17.3,0,-101,0,,0,42,2.9,51.8,8,3.3,72,3.4
2020-12-04,339,0800,251,english,"92346, 92374",hourly,42.5,18.9,0,52,0,,0,38,1.9,51.6,244,3.5,80,2.3
2020-12-04,339,0900,251,english,"92346, 92374",hourly,52.9,22.7,0,206,0.01,,0,30,0.4,51.4,565,4.2,100,1.5
2020-12-04,339,1000,251,english,"92346, 92374",hourly,61.8,15.5,0.01,373,0.01,,0,16,0.5,51.3,853,3.1,309,1.6
2020-12-04,339,1100,251,english,"92346, 92374",hourly,66.4,13.1,0.01,492,0.01,,0,12,1.4,51.2,1045,2.8,128,2.2
2020-12-04,339,1200,251,english,"92346, 92374",hourly,69.4,6.7,0.01,536,0.01,,0,8,1,51.2,1128,2.1,92,2.2
2020-12-04,339,1300,251,english,"92346, 92374",hourly,72.2,3.5,0.01,503,0.01,,0,7,1.3,51.3,1088,1.8,168,2.8
2020-12-04,339,1400,251,english,"92346, 92374",hourly,73.3,2,0.01,398,0.01,,0,6,1.2,51.6,931,1.7,212,2.8
2020-12-04,339,1500,251,english,"92346, 92374",hourly,73.4,1.6,0.01,237,0.01,,0,6,0.5,51.9,675,1.6,74,2.1
2020-12-04,339,1600,251,english,"92346, 92374",hourly,73.8,0.7,0,52,0,,0,5,1.9,52.2,350,1.6,210,2.3
2020-12-04,339,1700,251,english,"92346, 92374",hourly,68,10.2,0,-98,0,,0,10,2.1,52.5,59,2.4,104,2.4
2020-12-04,339,1800,251,english,"92346, 92374",hourly,58.2,11.8,0,-123,0,,0,16,3,52.7,0,2.6,97,3.2
2020-12-04,339,1900,251,english,"92346, 92374",hourly,53.9,12.7,0,-118,0,,0,19,2.2,52.9,0,2.7,65,2.8
2020-12-04,339,2000,251,english,"92346, 92374",hourly,50,17.6,0,-110,0,,0,27,1.9,53,0,3.3,76,2.3
2020-12-04,339,2100,251,english,"92346, 92374",hourly,46.7,21.2,0,-103,0,,0,36,1.8,53,0,3.9,85,2.3
2020-12-04,339,2200,251,english,"92346, 92374",hourly,45.3,19.6,0,-104,0,,0,35,1.8,52.9,0,3.6,71,2.2
2020-12-04,339,2300,251,english,"92346, 92374",hourly,44.5,19.4,0,-104,0,,0,36,2.1,52.8,0,3.6,85,2.3
2020-12-04,339,2400,251,english,"92346, 92374",hourly,42.9,18.9,0,-103,0,,0,38,2.5,52.6,0,3.5,68,2.8
2020-12-05,340,0100,251,english,"92346, 92374",hourly,41.2,19,0,-109,0,,0,40,1.8,52.5,0,3.6,73,2.6
2020-12-05,340,0200,251,english,"92346, 92374",hourly,41.5,17.2,0,-111,0,,0,37,2.7,52.3,0,3.3,71,2.8
2020-12-05,340,0300,251,english,"92346, 92374",hourly,40.3,16.9,0,-110,0,,0,38,1.9,52.2,0,3.3,65,2.7
2020-12-05,340,0400,251,english,"92346, 92374",hourly,39.7,17.9,0,-109,0,,0,41,2.3,52,0,3.4,74,2.5
2020-12-05,340,0500,251,english,"92346, 92374",hourly,38.9,18.1,0,-108,0,,0,42,2.2,51.8,0,3.4,73,2.5
2020-12-05,340,0600,251,english,"92346, 92374",hourly,39.4,17.2,0,-109,0,,0,40,3,51.6,0,3.3,75,3.1
2020-12-05,340,0700,251,english,"92346, 92374",hourly,39.4,16.7,0,-104,0,,0,39,2.4,51.4,8,3.2,77,2.8
2020-12-05,340,0800,251,english,"92346, 92374",hourly,43,18.7,0,51,0,,0,37,2,51.2,247,3.5,73,2.3
2020-12-05,340,0900,251,english,"92346, 92374",hourly,53.7,21.1,0,203,0.01,,0,28,0.8,51.1,566,3.9,133,1.6
2020-12-05,340,1000,251,english,"92346, 92374",hourly,64.2,9.9,0.01,372,0.01,,0,12,1.4,50.9,883,2.4,127,1.9
2020-12-05,340,1100,251,english,"92346, 92374",hourly,69.7,3.5,0.01,469,0.01,,0,7,2.4,50.8,1021,1.8,167,3
2020-12-05,340,1200,251,english,"92346, 92374",hourly,70.8,2.4,0.01,317,0.01,,0,7,1.9,50.9,726,1.7,187,2.3
2020-12-05,340,1300,251,english,"92346, 92374",hourly,70.5,6,0.01,318,0.01,,0,8,3.2,51,727,2,263,4.2
