Date,Julian,Hour,Station,Standard,ZipCodes,Scope,HlyAirTmp (F),HlyDewPnt (F),HlyEto (in),HlyNetRad (Ly/day),HlyAsceEto (in),HlyAsceEtr (in),HlyPrecip (in),HlyRelHum (%),HlyResWind (MPH),HlySoilTmp (F),HlySolRad (Ly/day),HlyVapPres (mBars),HlyWindDir (°),HlyWindSpd (MPH)
2020-11-07,312,0100,6,english,"95618, 95617, 95616",hourly,48.4,42.1,0,-66,0,,0,79,8.9,57.2,0,9.1,2,9
2020-11-07,312,0200,6,english,"95618, 95617, 95616",hourly,48.2,42.2,0,-66,0,,0,80,6.2,57.1,0,9.2,357,6.5
2020-11-07,312,0300,6,english,"95618, 95617, 95616",hourly,47.6,43,0,-65,0,,0,84,6.9,57,0,9.4,345,7
2020-11-07,312,0400,6,english,"95618, 95617, 95616",hourly,48.2,42.6,0,-66,0,,0,81,6.7,56.9,0,9.3,337,6.9
2020-11-07,312,0500,6,english,"95618, 95617, 95616",hourly,46.5,42.7,0,-65,0,,0,87,4.9,56.9,0,9.3,305,5
2020-11-07,312,0600,6,english,"95618, 95617, 95616",hourly,46.4,43.3,0,-65,0,,0.02,89,2.2,56.8,0,9.5,337,4.2
2020-11-07,312,0700,6,english,"95618, 95617, 95616",hourly,46,43.3,0,-61,0,,0.01,90,4.3,56.6,5,9.5,267,5.4
2020-11-07,312,0800,6,english,"95618, 95617, 95616",hourly,44.8,42.8,0,9,0,,0,92,1,56.3,99,9.3,295,2.7
2020-11-07,312,0900,6,english,"95618, 95617, 95616",hourly,48.6,41.6,0,179,0,,0,77,3.5,56.2,435,8.9,290,4.5
2020-11-07,312,1000,6,english,"95618, 95617, 95616",hourly,53.9,40.5,0.01,430,0.01,,0,60,6.6,56.3,856,8.6,359,6.9
2020-11-07,312,1100,6,english,"95618, 95617, 95616",hourly,56.1,37.4,0.01,550,0.01,,0,49,6,56.9,1026,7.6,359,6.5
2020-11-07,312,1200,6,english,"95618, 95617, 95616",hourly,57.9,37.2,0.01,560,0.01,,0,46,4.2,57.7,1024,7.5,335,4.9
2020-11-07,312,1300,6,english,"95618, 95617, 95616",hourly,59.1,36.9,0.01,450,0.01,,0,43,5,58.5,850,7.4,338,6
2020-11-07,312,1400,6,english,"95618, 95617, 95616",hourly,60.1,35.5,0.01,509,0.01,,0,40,5.2,59.1,971,7,18,6
2020-11-07,312,1500,6,english,"95618, 95617, 95616",hourly,61.1,34.7,0.01,349,0.01,,0,37,1.9,59.5,730,6.8,239,3.9
2020-11-07,312,1600,6,english,"95618, 95617, 95616",hourly,61,34.9,0.01,154,0.01,,0,37,7.5,59.6,413,6.9,198,7.9
2020-11-07,312,1700,6,english,"95618, 95617, 95616",hourly,59.5,35.5,0,-3,0,,0,40,7.7,59.4,130,7,189,7.8
2020-11-07,312,1800,6,english,"95618, 95617, 95616",hourly,57.3,35.2,0,-84,0,,0,43,7.4,58.8,2,7,201,7.8
2020-11-07,312,1900,6,english,"95618, 95617, 95616",hourly,55.2,37.3,0,-82,0,,0,51,7.7,58.3,0,7.6,206,7.8
2020-11-07,312,2000,6,english,"95618, 95617, 95616",hourly,52.2,38.7,0,-80,0,,0,60,7.2,57.8,0,8,184,7.4
2020-11-07,312,2100,6,english,"95618, 95617, 95616",hourly,50.4,40.8,0,-77,0,,0,69,8.1,57.4,0,8.7,199,8.2
2020-11-07,312,2200,6,english,"95618, 95617, 95616",hourly,49.5,41.9,0,-76,0,,0,75,7,57,0,9,194,7.1
2020-11-07,312,2300,6,english,"95618, 95617, 95616",hourly,48.4,41.7,0,-75,0,,0,78,4.4,56.7,0,9,180,4.6
2020-11-07,312,2400,6,english,"95618, 95617, 95616",hourly,48,41.3,0,-75,0,,0,78,1.9,56.5,0,8.8,147,2.3
2020-11-08,313,0100,6,english,"95618, 95617, 95616",hourly,45.8,39.9,0,-91,0,,0,80,1.2,56.4,0,8.4,175,1.7
2020-11-08,313,0200,6,english,"95618, 95617, 95616",hourly,44.2,39.1,0,-90,0,,0,82,1.9,56.3,0,8.1,146,2.3
2020-11-08,313,0300,6,english,"95618, 95617, 95616",hourly,42.8,35.6,0,-93,0,,0,76,0.7,56,0,7.1,140,2.2
2020-11-08,313,0400,6,english,"95618, 95617, 95616",hourly,42.3,32.8,0,-95,0,,0,69,1.1,55.7,0,6.3,305,2
2020-11-08,313,0500,6,english,"95618, 95617, 95616",hourly,39.4,31.7,0,-94,0,,0,74,1.6,55.4,0,6,231,2.4
2020-11-08,313,0600,6,english,"95618, 95617, 95616",hourly,38.4,31.6,0,-93,0,,0,76,1,55,0,6,150,1.8
2020-11-08,313,0700,6,english,"95618, 95617, 95616",hourly,39.1,31,0,-91,0,,0,72,2.6,54.7,5,5.9,254,2.8
2020-11-08,313,0800,6,english,"95618, 95617, 95616",hourly,42.2,31.4,0,24,0,,0,65,2,54.4,184,6,282,2.8
2020-11-08,313,0900,6,english,"95618, 95617, 95616",hourly,50.3,31.2,0.01,230,0.01,,0,48,6.5,54.3,552,5.9,330,6.6
2020-11-08,313,1000,6,english,"95618, 95617, 95616",hourly,54.1,26.5,0.01,417,0.01,,0,34,12.4,54.6,858,4.9,335,12.8
2020-11-08,313,1100,6,english,"95618, 95617, 95616",hourly,55.3,25.8,0.01,534,0.01,,0,32,12.5,55.2,1015,4.7,348,12.8
2020-11-08,313,1200,6,english,"95618, 95617, 95616",hourly,56.9,22.1,0.02,628,0.02,,0,26,13.5,55.9,1218,4.1,351,14
2020-11-08,313,1300,6,english,"95618, 95617, 95616",hourly,56.9,19.4,0.02,603,0.02,,0,23,15.5,56.5,1140,3.6,353,15.9
2020-11-08,313,1400,6,english,"95618, 95617, 95616",hourly,57.5,16.2,0.02,492,0.02,,0,19,15.7,56.9,969,3.1,345,16.2
2020-11-08,313,1500,6,english,"95618, 95617, 95616",hourly,57.2,15.4,0.01,338,0.01,,0,19,14.8,57.1,736,3,350,15.1
2020-11-08,313,1600,6,english,"95618, 95617, 95616",hourly,56.6,17.3,0.01,144,0.01,,0,21,12.9,57.1,411,3.3,349,13.2
2020-11-08,313,1700,6,english,"95618, 95617, 95616",hourly,55.2,18.2,0.01,-29,0,,0,23,11.7,57,112,3.4,350,11.9
2020-11-08,313,1800,6,english,"95618, 95617, 95616",hourly,52.5,17.6,0,-98,0,,0,25,9.9,56.8,2,3.3,348,10.1
2020-11-08,313,1900,6,english,"95618, 95617, 95616",hourly,50.2,18.8,0,-97,0,,0,28,8.2,56.5,0,3.5,341,8.3
2020-11-08,313,2000,6,english,"95618, 95617, 95616",hourly,49.3,18.1,0,-97,0,,0,28,8.9,56.2,0,3.4,335,9
2020-11-08,313,2100,6,english,"95618, 95617, 95616",hourly,49.7,16.7,0,-98,0,,0,26,12,55.9,0,3.2,346,12.2
2020-11-08,313,2200,6,english,"95618, 95617, 95616",hourly,48.8,17.6,0,-97,0,,0,29,12.4,55.7,0,3.4,352,12.6
2020-11-08,313,2300,6,english,"95618, 95617, 95616",hourly,47.5,18.1,0,-95,0,,0,30,11.4,55.5,0,3.4,344,11.6
2020-11-08,313,2400,6,english,"95618, 95617, 95616",hourly,47.3,18.1,0,-95,0,,0,31,10.7,55.3,0,3.4,342,10.9
2020-11-09,314,0100,6,english,"95618, 95617, 95616",hourly,46.5,19,0,-114,0,,0,33,10.6,55.1,0,3.6,346,10.7
2020-11-09,314,0200,6,english,"95618, 95617, 95616",hourly,45.8,19.6,0,-113,0,,0,35,9,54.9,0,3.7,336,9.4
2020-11-09,314,0300,6,english,"95618, 95617, 95616",hourly,45.9,20.1,0,-113,0,,0,35,10.8,54.7,0,3.7,343,11
2020-11-09,314,0400,6,english,"95618, 95617, 95616",hourly,45.9,20.5,0,-112,0,,0,36,10.1,54.5,0,3.8,341,10.3
2020-11-09,314,0500,6,english,"95618, 95617, 95616",hourly,44.9,20.6,0,-111,0,,0,37,8.4,54.3,0,3.8,334,8.6
2020-11-09,314,0600,6,english,"95618, 95617, 95616",hourly,45.1,22.6,0,-109,0,,0,41,8.9,54.1,0,4.1,333,9.2
2020-11-09,314,0700,6,english,"95618, 95617, 95616",hourly,44.7,22.4,0,-102,0,,0,41,8.5,53.8,10,4.1,333,9
2020-11-09,314,0800,6,english,"95618, 95617, 95616",hourly,46.4,20.6,0.01,32,0.01,,0,36,12.8,53.4,222,3.8,349,13
2020-11-09,314,0900,6,english,"95618, 95617, 95616",hourly,49.2,21.3,0.01,221,0.01,,0,33,11.6,53.3,552,3.9,353,11.7
2020-11-09,314,1000,6,english,"95618, 95617, 95616",hourly,50.7,22.2,0.01,410,0.01,,0,32,13.6,53.5,851,4.1,2,13.9
2020-11-09,314,1100,6,english,"95618, 95617, 95616",hourly,52.6,22.7,0.01,550,0.01,,0,31,12.2,53.9,1061,4.2,357,12.7
2020-11-09,314,1200,6,english,"95618, 95617, 95616",hourly,54.3,22.1,0.02,597,0.01,,0,28,11.2,54.4,1113,4.1,342,11.6
2020-11-09,314,1300,6,english,"95618, 95617, 95616",hourly,55.3,22,0.01,583,0.01,,0,27,10,55,1094,4,354,10.4
2020-11-09,314,1400,6,english,"95618, 95617, 95616",hourly,55.9,21.1,0.01,445,0.01,,0,25,9.3,55.5,873,3.9,354,9.6
2020-11-09,314,1500,6,english,"95618, 95617, 95616",hourly,56.4,20,0.01,283,0.01,,0,24,9.1,55.8,623,3.7,351,9.6
2020-11-09,314,1600,6,english,"95618, 95617, 95616",hourly,55.6,19.4,0.01,73,0.01,,0,24,8.5,56,233,3.6,355,8.8
2020-11-09,314,1700,6,english,"95618, 95617, 95616",hourly,54.3,19.8,0,6,0,,0,25,6.8,56,107,3.7,356,7
2020-11-09,314,1800,6,english,"95618, 95617, 95616",hourly,50.7,18.9,0,-60,0,,0,28,3.9,55.8,2,3.5,349,4
2020-11-09,314,1900,6,english,"95618, 95617, 95616",hourly,46.5,20.3,0,-58,0,,0,35,2.1,55.4,0,3.8,306,3.2
2020-11-09,314,2000,6,english,"95618, 95617, 95616",hourly,43.3,20.6,0,-57,0,,0,40,1,55,0,3.8,274,1.4
2020-11-09,314,2100,6,english,"95618, 95617, 95616",hourly,40.9,20,0,-56,0,,0,43,1.6,54.5,0,3.7,246,1.8
2020-11-09,314,2200,6,english,"95618, 95617, 95616",hourly,39.8,19.8,0,-56,0,,0,44,1.6,54.1,0,3.7,260,1.7
2020-11-09,314,2300,6,english,"95618, 95617, 95616",hourly,38.8,20.2,0,-55,0,,0,47,1.5,53.8,0,3.7,242,1.7
2020-11-09,314,2400,6,english,"95618, 95617, 95616",hourly,36.2,19.2,0,-54,0,,0,50,1.8,53.4,0,3.6,276,1.9
2020-11-10,315,0100,6,english,"95618, 95617, 95616",hourly,35.5,19.5,0,-103,0,,0,52,1.3,53.1,0,3.6,271,1.4
2020-11-10,315,0200,6,english,"95618, 95617, 95616",hourly,34.7,20.6,0,-101,0,,0,56,1,52.8,0,3.8,276,1.1
2020-11-10,315,0300,6,english,"95618, 95617, 95616",hourly,34.9,21.7,0,-100,0,,0,58,0.9,52.5,0,4,157,1.3
2020-11-10,315,0400,6,english,"95618, 95617, 95616",hourly,32.8,19.6,0,-101,0,,0,58,0.9,52.3,0,3.7,226,1.5
2020-11-10,315,0500,6,english,"95618, 95617, 95616",hourly,32.2,20.4,0,-99,0,,0,61,1.2,52,0,3.8,268,1.6
2020-11-10,315,0600,6,english,"95618, 95617, 95616",hourly,31.2,20.6,0,-98,0,,0,65,1.4,51.8,0,3.8,264,1.7
2020-11-10,315,0700,6,english,"95618, 95617, 95616",hourly,30.3,19.8,0,-92,0,,0,65,1.7,51.5,8,3.7,253,2
2020-11-10,315,0800,6,english,"95618, 95617, 95616",hourly,33.3,21.8,0,39,0,,0,62,1.1,51.3,211,4,250,1.3
2020-11-10,315,0900,6,english,"95618, 95617, 95616",hourly,43.6,27.7,0,220,0,,0,53,0.4,51.2,539,5.1,232,1.3
2020-11-10,315,1000,6,english,"95618, 95617, 95616",hourly,48.8,28.2,0.01,407,0.01,,0,45,0.2,51.3,837,5.2,94,1.6
2020-11-10,315,1100,6,english,"95618, 95617, 95616",hourly,52.9,26.5,0.01,541,0.01,,0,36,1.7,51.9,1039,4.9,190,2.4
2020-11-10,315,1200,6,english,"95618, 95617, 95616",hourly,55.9,24.1,0.01,607,0.01,,0,29,2.9,52.8,1142,4.4,180,3.7
2020-11-10,315,1300,6,english,"95618, 95617, 95616",hourly,58.5,24.7,0.01,587,0.01,,0,27,4.5,53.7,1107,4.5,171,5
2020-11-10,315,1400,6,english,"95618, 95617, 95616",hourly,60.4,27.4,0.01,491,0.01,,0,28,5.1,54.3,962,5.1,157,5.8
2020-11-10,315,1500,6,english,"95618, 95617, 95616",hourly,61.5,29.2,0.01,319,0.01,,0,29,5.4,54.6,690,5.5,163,6
2020-11-10,315,1600,6,english,"95618, 95617, 95616",hourly,60.8,29.1,0,100,0.01,,0,30,5.2,54.7,311,5.4,139,5.6
2020-11-10,315,1700,6,english,"95618, 95617, 95616",hourly,58.9,27.7,0,-41,0,,0,30,4.3,54.6,44,5.1,135,4.6
2020-11-10,315,1800,6,english,"95618, 95617, 95616",hourly,56.8,28,0,-72,0,,0,33,3.6,54.3,1,5.2,143,3.9
2020-11-10,315,1900,6,english,"95618, 95617, 95616",hourly,54.1,28.7,0,-70,0,,0,37,4.7,54,0,5.3,157,5
2020-11-10,315,2000,6,english,"95618, 95617, 95616",hourly,51.8,29.9,0,-68,0,,0,43,4.7,53.8,0,5.6,164,4.8
2020-11-10,315,2100,6,english,"95618, 95617, 95616",hourly,49.9,29.2,0,-68,0,,0,45,3.8,53.6,0,5.4,159,4
2020-11-10,315,2200,6,english,"95618, 95617, 95616",hourly,48.2,36,0,-63,0,,0,62,3.7,53.4,0,7.2,156,3.9
2020-11-10,315,2300,6,english,"95618, 95617, 95616",hourly,50.3,43.3,0,-59,0,,0,77,5,53.2,0,9.6,153,5.3
2020-11-10,315,2400,6,english,"95618, 95617, 95616",hourly,49.9,43,0,-59,0,,0,77,4.8,53.1,0,9.4,135,5.1
2020-11-11,316,0100,6,english,"95618, 95617, 95616",hourly,48.6,40.7,0,-49,0,,0,74,3.2,53.1,0,8.6,136,3.4
2020-11-11,316,0200,6,english,"95618, 95617, 95616",hourly,47.1,39.4,0,-49,0,,0,74,2.1,53,0,8.2,15,3.2
2020-11-11,316,0300,6,english,"95618, 95617, 95616",hourly,47.1,35,0,-51,0,,0,62,4.2,52.9,0,6.9,7,4.3
2020-11-11,316,0400,6,english,"95618, 95617, 95616",hourly,48,33.5,0,-52,0,,0,57,4.9,53,0,6.5,6,5.1
2020-11-11,316,0500,6,english,"95618, 95617, 95616",hourly,47.2,33.5,0,-52,0,,0,59,6,53.1,0,6.5,340,6.1
2020-11-11,316,0600,6,english,"95618, 95617, 95616",hourly,44.8,37.3,0,-49,0,,0,75,5.5,53.1,0,7.6,344,5.6
2020-11-11,316,0700,6,english,"95618, 95617, 95616",hourly,45.1,35.1,0,-47,0,,0,68,6.9,53.2,4,6.9,338,7
2020-11-11,316,0800,6,english,"95618, 95617, 95616",hourly,45.7,39.7,0,47,0,,0,79,7.9,53.2,129,8.3,344,8
2020-11-11,316,0900,6,english,"95618, 95617, 95616",hourly,47.5,41,0,97,0,,0,78,7.4,53.2,273,8.7,349,7.5
2020-11-11,316,1000,6,english,"95618, 95617, 95616",hourly,48.4,39.9,0,67,0,,0,72,7.4,53.4,254,8.4,0,7.6
2020-11-11,316,1100,6,english,"95618, 95617, 95616",hourly,49.1,40.4,0,87,0,,0,72,7.4,53.7,304,8.5,354,7.5
2020-11-11,316,1200,6,english,"95618, 95617, 95616",hourly,50.5,39.5,0,77,0,,0,66,6.7,53.9,300,8.2,348,6.9
2020-11-11,316,1300,6,english,"95618, 95617, 95616",hourly,52.9,39.9,0,116,0.01,,0,61,5.8,54.2,356,8.4,358,5.9
2020-11-11,316,1400,6,english,"95618, 95617, 95616",hourly,54.9,43.3,0,209,0.01,,0,65,5.2,54.5,479,9.5,1,5.3
2020-11-11,316,1500,6,english,"95618, 95617, 95616",hourly,56.1,42.7,0.01,215,0.01,,0,61,5.4,54.8,494,9.3,4,5.7
2020-11-11,316,1600,6,english,"95618, 95617, 95616",hourly,56.7,40.6,0,138,0,,0,55,3.4,55.1,382,8.6,8,4
2020-11-11,316,1700,6,english,"95618, 95617, 95616",hourly,56,39.8,0,-7,0,,0,54,1.6,55.2,112,8.3,59,1.7
2020-11-11,316,1800,6,english,"95618, 95617, 95616",hourly,51,38.2,0,-77,0,,0,61,0.6,55,1,7.8,302,1.5
2020-11-11,316,1900,6,english,"95618, 95617, 95616",hourly,47.4,37.7,0,-76,0,,0,69,1.2,54.7,0,7.7,277,1.8
2020-11-11,316,2000,6,english,"95618, 95617, 95616",hourly,43.8,34.3,0,-76,0,,0,69,1.8,54.3,0,6.7,262,2.2
2020-11-11,316,2100,6,english,"95618, 95617, 95616",hourly,42.6,34,0,-76,0,,0,71,0.8,53.9,0,6.6,235,1.7
2020-11-11,316,2200,6,english,"95618, 95617, 95616",hourly,39.2,31.7,0,-76,0,,0,74,1.4,53.5,0,6,234,2.1
2020-11-11,316,2300,6,english,"95618, 95617, 95616",hourly,38.1,32,0,-75,0,,0,78,0.8,53.2,0,6.1,246,1.1
2020-11-11,316,2400,6,english,"95618, 95617, 95616",hourly,36.6,31.6,0,-74,0,,0,82,0.8,52.8,0,6,258,1
2020-11-12,317,0100,6,english,"95618, 95617, 95616",hourly,35.6,30.6,0,-91,0,,0,82,1,52.5,0,5.8,236,1
2020-11-12,317,0200,6,english,"95618, 95617, 95616",hourly,34.2,30,0,-91,0,,0,84,0.9,52.2,0,5.6,222,1
2020-11-12,317,0300,6,english,"95618, 95617, 95616",hourly,33.2,28.3,0,-92,0,,0,82,0.6,51.9,0,5.3,258,1
2020-11-12,317,0400,6,english,"95618, 95617, 95616",hourly,33.6,29.2,0,-91,0,,0,84,0.7,51.7,0,5.5,244,1
2020-11-12,317,0500,6,english,"95618, 95617, 95616",hourly,32.3,27.6,0,-92,0,,0,83,0.6,51.4,0,5.1,191,1
2020-11-12,317,0600,6,english,"95618, 95617, 95616",hourly,31.3,26.6,0,-92,0,,0,83,0.9,51.1,0,4.9,247,1
2020-11-12,317,0700,6,english,"95618, 95617, 95616",hourly,30.7,25.9,0,-88,0,,0,82,0.4,50.9,6,4.8,222,1
2020-11-12,317,0800,6,english,"95618, 95617, 95616",hourly,32.9,27.3,0,28,0,,0,80,0.9,50.6,185,5,310,1
2020-11-12,317,0900,6,english,"95618, 95617, 95616",hourly,42.5,32.8,0,211,0,,0,68,1.6,50.5,520,6.3,22,1.9
2020-11-12,317,1000,6,english,"95618, 95617, 95616",hourly,48.7,33.2,0.01,397,0.01,,0,55,2.9,50.6,816,6.4,360,3.3
2020-11-12,317,1100,6,english,"95618, 95617, 95616",hourly,53.2,33.8,0.01,539,0.01,,0,47,0.8,51.2,1034,6.6,21,2.2
2020-11-12,317,1200,6,english,"95618, 95617, 95616",hourly,56.7,33.4,0.01,566,0.01,,0,41,1.6,52.2,1053,6.5,345,2.7
2020-11-12,317,1300,6,english,"95618, 95617, 95616",hourly,58.7,32.8,0.01,537,0.01,,0,37,1.9,53.1,1006,6.3,271,3.2
2020-11-12,317,1400,6,english,"95618, 95617, 95616",hourly,61.3,33.2,0.01,490,0.01,,0,35,1.6,54,961,6.4,204,2.7
2020-11-12,317,1500,6,english,"95618, 95617, 95616",hourly,62.1,32.5,0.01,323,0.01,,0,33,1.3,54.6,702,6.2,144,2.8
2020-11-12,317,1600,6,english,"95618, 95617, 95616",hourly,61.9,33.3,0,137,0.01,,0,34,3.8,54.9,395,6.4,147,4.2
2020-11-12,317,1700,6,english,"95618, 95617, 95616",hourly,59,34.6,0,-37,0,,0,40,3.6,54.8,70,6.8,162,3.8
2020-11-12,317,1800,6,english,"95618, 95617, 95616",hourly,55.6,33.6,0,-87,0,,0,43,3.1,54.6,1,6.5,166,3.4
2020-11-12,317,1900,6,english,"95618, 95617, 95616",hourly,51.5,32,0,-87,0,,0,47,1.7,54.2,0,6.1,155,1.8
2020-11-12,317,2000,6,english,"95618, 95617, 95616",hourly,49.1,32,0,-85,0,,0,51,1.9,53.8,0,6.1,158,2.1
2020-11-12,317,2100,6,english,"95618, 95617, 95616",hourly,48.4,33.8,0,-84,0,,0,57,4.4,53.5,0,6.6,160,4.4
2020-11-12,317,2200,6,english,"95618, 95617, 95616",hourly,46.6,34.3,0,-82,0,,0,62,3.5,53.2,0,6.7,164,3.6
2020-11-12,317,2300,6,english,"95618, 95617, 95616",hourly,45.5,35.6,0,-80,0,,0,68,6.1,52.9,0,7.1,167,6.2
2020-11-12,317,2400,6,english,"95618, 95617, 95616",hourly,47.5,38.6,0,-79,0,,0,71,6,52.7,0,8,184,6.3
2020-11-13,318,0100,6,english,"95618, 95617, 95616",hourly,49.4,40.5,0,-37,0,,0,71,7.5,52.6,0,8.6,187,7.6
2020-11-13,318,0200,6,english,"95618, 95617, 95616",hourly,49.4,40.3,0,-37,0,,0,71,6.6,52.5,0,8.5,171,7.1
2020-11-13,318,0300,6,english,"95618, 95617, 95616",hourly,49.9,40.5,0,-37,0,,0,70,7.1,52.5,0,8.6,174,7.3
2020-11-13,318,0400,6,english,"95618, 95617, 95616",hourly,50.2,41.7,0,-37,0,,0,72,7.5,52.4,0,9,190,7.8
2020-11-13,318,0500,6,english,"95618, 95617, 95616",hourly,49.7,41.5,0,-37,0,,0,73,8.6,52.3,0,8.9,185,8.7
2020-11-13,318,0600,6,english,"95618, 95617, 95616",hourly,50,41.2,0,-37,0,,0,71,9.8,52.3,0,8.8,197,10
2020-11-13,318,0700,6,english,"95618, 95617, 95616",hourly,50.1,42,0,-36,0,,0,73,8.9,52.2,2,9.1,192,9.2
2020-11-13,318,0800,6,english,"95618, 95617, 95616",hourly,50.9,42.7,0,17,0,,0,73,7.5,52.2,72,9.3,177,7.8
2020-11-13,318,0900,6,english,"95618, 95617, 95616",hourly,51.6,45,0,10,0,,0.01,78,8.4,52.2,139,10.2,181,8.7
2020-11-13,318,1000,6,english,"95618, 95617, 95616",hourly,51.8,47.3,0,10,0,,0,85,9.9,52.3,174,11.1,189,10.2
2020-11-13,318,1100,6,english,"95618, 95617, 95616",hourly,53.6,46.6,0,86,0,,0,77,11.9,52.5,304,10.8,192,12.2
2020-11-13,318,1200,6,english,"95618, 95617, 95616",hourly,55.5,44.2,0.01,220,0.01,,0,66,13.7,52.6,509,9.9,185,14
2020-11-13,318,1300,6,english,"95618, 95617, 95616",hourly,57.3,42.2,0.01,153,0.01,,0,57,13.6,52.8,410,9.1,190,14.1
2020-11-13,318,1400,6,english,"95618, 95617, 95616",hourly,58.2,43.7,0,19,0.01,,0,58,11.6,52.9,205,9.7,192,12
2020-11-13,318,1500,6,english,"95618, 95617, 95616",hourly,56,47.7,0,10,0,,0,74,13.5,53,166,11.3,192,13.8
2020-11-13,318,1600,6,english,"95618, 95617, 95616",hourly,53.5,49.5,0,-10,0,,0,86,11.9,53.1,101,12.1,169,12.3
2020-11-13,318,1700,6,english,"95618, 95617, 95616",hourly,52.3,50.1,0,-11,0,,0.01,92,10.3,53.1,31,12.3,152,10.5
2020-11-13,318,1800,6,english,"95618, 95617, 95616",hourly,52,50.9,0,-34,0,,0,96,10.1,53.1,0,12.7,129,10.3
2020-11-13,318,1900,6,english,"95618, 95617, 95616",hourly,52.6,51.7,0,-34,0,,0,97,7.5,53.1,0,13.1,109,7.8
2020-11-13,318,2000,6,english,"95618, 95617, 95616",hourly,53.1,52.4,0,-34,0,,0,97,7.2,53.2,0,13.4,109,7.3
2020-11-13,318,2100,6,english,"95618, 95617, 95616",hourly,52.2,51.5,0,-34,0,,0,97,6.9,53.2,0,13,103,7
2020-11-13,318,2200,6,english,"95618, 95617, 95616",hourly,50.4,49.8,0,-34,0,,0,98,2.5,53.2,0,12.2,86,2.6
2020-11-13,318,2300,6,english,"95618, 95617, 95616",hourly,48.7,48.4,0,-34,0,,0,99,1.1,53.1,0,11.6,65,1.1
2020-11-13,318,2400,6,english,"95618, 95617, 95616",hourly,48.1,47.7,0,-34,0,,0,98,2.9,52.9,0,11.3,159,4.1
2020-11-14,319,0100,6,english,"95618, 95617, 95616",hourly,49.9,49.3,0,-97,0,,0,98,2.9,52.7,0,12,143,8.5
2020-11-14,319,0200,6,english,"95618, 95617, 95616",hourly,51.1,50.3,0,-96,0,,0,97,7.6,52.7,0,12.4,155,8.6
2020-11-14,319,0300,6,english,"95618, 95617, 95616",hourly,51,49.7,0,-97,0,,0,95,3.3,52.8,0,12.2,146,7.6
2020-11-14,319,0400,6,english,"95618, 95617, 95616",hourly,50.6,49.1,0,-97,0,,0,95,4.5,52.9,0,11.9,161,5.9
2020-11-14,319,0500,6,english,"95618, 95617, 95616",hourly,49.7,48,0,-98,0,,0,94,6.2,53,0,11.4,176,6.3
2020-11-14,319,0600,6,english,"95618, 95617, 95616",hourly,48.1,46.4,0,-98,0,,0,94,4.7,53,0,10.7,202,5.7
2020-11-14,319,0700,6,english,"95618, 95617, 95616",hourly,45.3,44.4,0,-95,0,,0,97,4.6,52.9,5,9.9,185,4.7
2020-11-14,319,0800,6,english,"95618, 95617, 95616",hourly,45.8,44.8,0,-23,0,,0,96,1.8,52.7,103,10.1,187,6
2020-11-14,319,0900,6,english,"95618, 95617, 95616",hourly,47.3,45.8,0,222,0,,0,95,3,52.6,549,10.5,247,6.6
2020-11-14,319,1000,6,english,"95618, 95617, 95616",hourly,51.7,45.5,0.01,392,0.01,,0,79,8.1,52.9,801,10.4,343,8.3
2020-11-14,319,1100,6,english,"95618, 95617, 95616",hourly,54.3,44.7,0.01,398,0.01,,0,70,8.9,53.5,779,10.1,1,9.3
2020-11-14,319,1200,6,english,"95618, 95617, 95616",hourly,55.6,44.4,0.01,433,0.01,,0,66,8,54.1,829,10,15,8.5
2020-11-14,319,1300,6,english,"95618, 95617, 95616",hourly,57.4,44,0.01,576,0.01,,0,61,7.3,54.6,1072,9.8,10,7.6
2020-11-14,319,1400,6,english,"95618, 95617, 95616",hourly,59,42.4,0.01,479,0.01,,0,54,5.4,55.1,930,9.2,18,5.8
2020-11-14,319,1500,6,english,"95618, 95617, 95616",hourly,60.3,40.2,0.01,314,0.01,,0,47,2.5,55.6,678,8.5,43,3.3
2020-11-14,319,1600,6,english,"95618, 95617, 95616",hourly,61.4,39.3,0,116,0,,0,44,1.6,55.7,347,8.2,169,2.4
2020-11-14,319,1700,6,english,"95618, 95617, 95616",hourly,60.1,39.2,0,-20,0,,0,46,1.6,55.7,89,8.1,198,1.8
2020-11-14,319,1800,6,english,"95618, 95617, 95616",hourly,55.6,40.5,0,-72,0,,0,57,2,55.5,1,8.5,158,2.1
2020-11-14,319,1900,6,english,"95618, 95617, 95616",hourly,53.2,41.1,0,-71,0,,0,63,1.2,55.1,0,8.8,139,1.3
2020-11-14,319,2000,6,english,"95618, 95617, 95616",hourly,49.9,40.3,0,-70,0,,0,69,1.3,54.8,0,8.5,153,1.5
2020-11-14,319,2100,6,english,"95618, 95617, 95616",hourly,45.4,39.1,0,-69,0,,0,78,1.7,54.4,0,8.1,233,2.3
2020-11-14,319,2200,6,english,"95618, 95617, 95616",hourly,43.4,39.1,0,-68,0,,0,85,1.3,54.1,0,8.1,202,1.8
2020-11-14,319,2300,6,english,"95618, 95617, 95616",hourly,42.5,39.3,0,-68,0,,0,88,1.1,53.7,0,8.2,116,1.2
2020-11-14,319,2400,6,english,"95618, 95617, 95616",hourly,41.5,39,0,-67,0,,0,91,0.9,53.3,0,8.1,149,1.2
2020-11-15,320,0100,6,english,"95618, 95617, 95616",hourly,39.2,36.2,0,-83,0,,0,89,1.1,53.1,0,7.2,213,2.1
